"","campus","method","year","month","day","site","zone","transect","ANEM","BARROC","BARSAN","BEDRK","BOULD","BRANCH","BROWN","BRYO","COB","CORCAL","CRUCOR","DESSPP","ERECOR","FLATREL","GREEN","HIREL","HYDROID","MACPYRHF","MODREL","PHRCAL","PHYSPP","SAND","SCSB99RED","SHELL","SLTREL","SOLTUN","SPONGE","THYPET","TUBEWORM","BARNAC","CLAM","DIOCHA","CUCSPP","EGRMEN","MUD","DICTYOTALES","COMTUN","DODFEW","DICSPP","BUSHY00","CUPCOR","LAMHOLD","LEAFY","SALTRI","SB00RED","SCUM","STEOSM","SARSPP","PACRUB","SC00RED","ENCRED","LACY","TURF","UNDLAMFAR","BUSHY","TUBEMAT","STYCAL","AGLSTR","DIACAL","DEADHOLD","SCALLOP","THYSQU","UNDBRIT","UNDPAC","OCTOCORAL","PETMON","UNDDET","GORGAD","ERECTRED","MUSSEL","STYPAP","SARHOR","SARMUT","HETPAC","UNDJUVLAM","WATSUB","NERHOLD","TUBECOL","DODSPP","UNDHAL","TUBAMP","UNID","GERRUB","CAPMAT","PHORON","UNDNEOFIM","SARPAL"
"11599","HSU","SBTL_UPC_HSU",2018,8,29,"TEN_MILE_3","INNER","2",0,8,0,29,1,0,0,0,0,0,11,0,3,0,0,0,0,0,12,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"11600","HSU","SBTL_UPC_HSU",2018,8,29,"TEN_MILE_3","MID","1",1,0,0,28,2,0,0,6,0,1,10,0,0,0,0,27,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11601","HSU","SBTL_UPC_HSU",2018,8,29,"TEN_MILE_3","MID","2",1,0,0,30,0,1,0,9,0,0,5,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11602","HSU","SBTL_UPC_HSU",2018,8,29,"TEN_MILE_3","OUTER","1",0,0,6,25,0,0,0,1,0,0,12,0,0,3,0,0,0,0,5,0,0,5,0,2,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"11603","HSU","SBTL_UPC_HSU",2018,8,29,"TEN_MILE_3","OUTER","2",0,3,1,29,0,2,0,0,0,0,21,0,0,8,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11604","HSU","SBTL_UPC_HSU",2018,8,30,"ABALONE_POINT_3","INNER","1",0,0,0,30,0,1,0,2,0,0,4,0,9,0,0,4,1,0,9,0,0,0,0,0,17,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11605","HSU","SBTL_UPC_HSU",2018,8,30,"ABALONE_POINT_3","INNER","2",0,0,0,30,0,0,0,3,0,0,7,0,8,0,0,0,0,0,7,0,0,0,0,0,23,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11606","HSU","SBTL_UPC_HSU",2018,8,30,"ABALONE_POINT_3","MID","1",0,0,0,30,0,3,0,0,0,2,14,0,0,5,0,0,1,0,1,0,0,0,0,0,24,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"11607","HSU","SBTL_UPC_HSU",2018,8,30,"ABALONE_POINT_3","MID","2",0,0,0,29,1,0,0,3,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,29,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11608","HSU","SBTL_UPC_HSU",2018,8,30,"ABALONE_POINT_3","OUTER","1",0,0,0,30,0,0,0,3,0,0,15,0,0,4,0,0,0,0,2,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"11609","HSU","SBTL_UPC_HSU",2018,8,30,"ABALONE_POINT_3","OUTER","2",0,0,0,29,0,0,0,8,1,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"11610","HSU","SBTL_UPC_HSU",2018,9,14,"ABALONE_POINT_2","INNER","1",0,3,0,7,9,0,0,0,14,0,12,0,1,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11611","HSU","SBTL_UPC_HSU",2018,9,14,"ABALONE_POINT_2","INNER","2",0,1,0,7,17,0,0,0,6,0,10,0,2,3,0,0,0,0,0,0,0,0,0,0,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11612","HSU","SBTL_UPC_HSU",2018,9,14,"POINT_CABRILLO_1","MID","1",1,0,0,30,0,0,0,0,0,7,14,0,1,0,0,0,0,0,4,0,0,0,0,1,26,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"11613","HSU","SBTL_UPC_HSU",2018,9,14,"POINT_CABRILLO_1","MID","2",0,0,0,30,0,0,0,0,0,5,15,0,1,0,0,0,0,0,6,0,0,0,0,1,24,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11614","HSU","SBTL_UPC_HSU",2018,9,14,"POINT_CABRILLO_1","OUTER","1",0,0,5,23,2,0,0,0,0,4,16,0,0,5,0,0,0,0,8,0,0,5,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11615","HSU","SBTL_UPC_HSU",2018,9,14,"POINT_CABRILLO_1","OUTER","2",1,4,3,24,1,0,0,0,2,2,14,0,0,5,0,0,0,0,4,0,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"11616","HSU","SBTL_UPC_HSU",2018,9,15,"POINT_CABRILLO_1","INNER","1",0,8,0,29,0,0,0,0,1,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11617","HSU","SBTL_UPC_HSU",2018,9,15,"POINT_CABRILLO_1","INNER","2",0,7,0,25,4,0,0,0,1,0,19,0,0,0,0,5,0,0,10,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11618","HSU","SBTL_UPC_HSU",2018,9,16,"CASPAR_3","INNER","1",0,12,0,24,3,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11619","HSU","SBTL_UPC_HSU",2018,9,16,"CASPAR_3","INNER","2",0,18,0,16,10,0,0,0,4,0,8,0,0,1,0,1,0,0,2,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11620","HSU","SBTL_UPC_HSU",2018,9,16,"CASPAR_3","MID","1",0,0,0,30,0,0,0,0,0,2,23,0,0,0,0,4,0,0,9,0,0,0,0,1,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"11621","HSU","SBTL_UPC_HSU",2018,9,16,"CASPAR_3","MID","2",0,3,0,29,1,0,0,0,0,2,20,0,0,0,0,3,0,0,12,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"11622","HSU","SBTL_UPC_HSU",2018,9,16,"CASPAR_3","OUTER","1",0,2,2,22,4,0,0,0,2,0,21,0,0,0,0,1,0,0,8,0,0,2,0,2,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11623","HSU","SBTL_UPC_HSU",2018,9,16,"CASPAR_3","OUTER","2",0,2,0,7,10,0,0,0,13,0,8,0,0,10,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11624","HSU","SBTL_UPC_HSU",2019,6,10,"CASPAR_2","INNER","1",0,5,0,27,2,0,0,0,1,0,16,0,0,0,0,4,0,0,11,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11625","HSU","SBTL_UPC_HSU",2019,6,10,"CASPAR_2","INNER","2",0,2,1,28,2,0,0,0,0,0,17,0,0,0,0,19,0,0,3,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11626","HSU","SBTL_UPC_HSU",2019,6,10,"CASPAR_2","MID","1",0,2,0,28,1,1,0,0,1,0,23,0,0,0,0,0,0,0,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"11627","HSU","SBTL_UPC_HSU",2019,6,10,"CASPAR_2","MID","2",0,0,0,24,3,0,0,0,2,0,16,0,0,0,0,2,0,0,8,0,0,1,0,2,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"11628","HSU","SBTL_UPC_HSU",2019,6,10,"CASPAR_2","OUTER","1",0,1,0,19,9,0,0,0,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11629","HSU","SBTL_UPC_HSU",2019,6,10,"CASPAR_2","OUTER","2",0,0,0,22,4,0,0,0,2,0,16,0,0,0,0,0,0,0,2,0,0,2,0,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11630","HSU","SBTL_UPC_HSU",2019,6,28,"POINT_CABRILLO_3","INNER","1",0,10,0,29,1,0,0,0,0,0,17,0,1,0,0,17,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"11631","HSU","SBTL_UPC_HSU",2019,6,28,"POINT_CABRILLO_3","INNER","2",0,10,0,28,2,0,0,0,0,0,11,0,3,0,0,8,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"11632","HSU","SBTL_UPC_HSU",2019,6,28,"POINT_CABRILLO_3","OUTER","1",0,9,0,30,0,0,0,0,0,1,15,0,0,0,0,29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"11633","HSU","SBTL_UPC_HSU",2019,6,28,"POINT_CABRILLO_3","OUTER","2",0,9,0,30,0,0,0,0,0,0,12,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"11634","HSU","SBTL_UPC_HSU",2019,7,9,"POINT_CABRILLO_1","INNER","1",0,1,1,16,11,0,0,0,2,0,4,0,1,0,0,0,0,0,19,0,0,1,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11635","HSU","SBTL_UPC_HSU",2019,7,9,"POINT_CABRILLO_1","INNER","2",0,7,0,23,4,0,0,0,2,0,20,0,0,0,0,2,0,0,28,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11636","HSU","SBTL_UPC_HSU",2019,7,9,"POINT_CABRILLO_1","OUTER","1",0,8,5,25,0,0,0,0,0,0,14,0,0,0,0,0,0,0,25,0,0,5,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11637","HSU","SBTL_UPC_HSU",2019,7,9,"POINT_CABRILLO_1","OUTER","2",0,11,1,28,0,0,0,0,0,2,15,0,0,0,0,8,0,0,21,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11638","HSU","SBTL_UPC_HSU",2019,7,9,"POINT_CABRILLO_3","MID","1",0,6,0,30,0,0,0,0,0,10,11,0,0,0,0,25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"11639","HSU","SBTL_UPC_HSU",2019,7,9,"POINT_CABRILLO_3","MID","2",0,5,0,30,0,0,0,0,0,2,16,0,0,0,0,28,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"11640","HSU","SBTL_UPC_HSU",2019,7,10,"CASPAR_3","INNER","1",0,13,0,24,5,0,0,0,1,0,16,0,0,0,0,0,0,0,2,0,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11641","HSU","SBTL_UPC_HSU",2019,7,10,"CASPAR_3","INNER","2",0,14,0,24,4,0,0,0,2,0,14,0,0,0,0,0,0,0,3,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"11642","HSU","SBTL_UPC_HSU",2019,7,10,"CASPAR_3","MID","1",0,0,0,28,0,0,0,1,0,1,18,0,0,0,0,9,0,0,16,0,0,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"11643","HSU","SBTL_UPC_HSU",2019,7,10,"CASPAR_3","MID","2",0,1,0,30,0,0,0,0,0,2,18,0,0,0,0,0,0,0,6,0,0,0,0,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"11644","HSU","SBTL_UPC_HSU",2019,7,10,"CASPAR_3","OUTER","1",0,7,0,29,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11645","HSU","SBTL_UPC_HSU",2019,7,10,"CASPAR_3","OUTER","2",0,12,0,30,0,0,0,0,0,2,0,0,0,0,0,23,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11646","HSU","SBTL_UPC_HSU",2019,7,10,"POINT_CABRILLO_1","MID","1",0,3,0,30,0,0,0,0,0,3,13,0,0,0,0,18,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"11647","HSU","SBTL_UPC_HSU",2019,7,10,"POINT_CABRILLO_1","MID","2",0,0,0,30,0,0,0,0,0,4,11,0,0,0,0,16,0,0,8,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"11648","HSU","SBTL_UPC_HSU",2019,7,10,"POINT_CABRILLO_2","INNER","1",0,1,0,30,0,1,0,0,0,1,9,0,3,0,0,0,0,0,3,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11649","HSU","SBTL_UPC_HSU",2019,7,10,"POINT_CABRILLO_2","INNER","2",2,0,0,30,0,2,0,2,0,2,4,0,3,0,0,0,0,0,3,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11650","HSU","SBTL_UPC_HSU",2019,7,10,"POINT_CABRILLO_2","OUTER","1",0,5,0,30,0,0,0,0,0,10,6,0,0,0,0,13,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11651","HSU","SBTL_UPC_HSU",2019,7,10,"POINT_CABRILLO_2","OUTER","2",0,0,0,26,2,0,0,0,0,5,21,0,0,0,0,0,0,0,9,0,0,2,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"11652","HSU","SBTL_UPC_HSU",2019,7,11,"CASPAR_1","MID","1",0,0,0,25,3,1,0,0,0,0,16,0,1,0,0,2,0,0,7,0,0,2,0,2,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11653","HSU","SBTL_UPC_HSU",2019,7,11,"CASPAR_1","MID","2",0,0,4,17,9,0,0,0,0,0,17,0,0,1,0,3,0,0,5,0,0,4,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11654","HSU","SBTL_UPC_HSU",2019,7,11,"CASPAR_1","OUTER","1",0,0,4,24,2,0,0,0,0,0,22,0,0,1,0,0,0,0,8,0,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11655","HSU","SBTL_UPC_HSU",2019,7,11,"CASPAR_1","OUTER","2",0,2,2,27,1,0,0,0,0,0,24,0,0,0,0,0,0,0,9,0,0,2,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11656","HSU","SBTL_UPC_HSU",2019,7,11,"POINT_CABRILLO_2","MID","1",0,0,0,30,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11657","HSU","SBTL_UPC_HSU",2019,7,11,"POINT_CABRILLO_2","MID","2",0,3,0,30,0,0,0,0,0,0,21,0,0,0,0,10,0,0,12,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11658","HSU","SBTL_UPC_HSU",2019,7,21,"TRINIDAD_3","INNER","1",0,1,0,14,10,0,0,0,6,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11659","HSU","SBTL_UPC_HSU",2019,7,21,"TRINIDAD_3","INNER","2",1,3,2,11,9,0,0,0,8,0,5,0,2,0,0,0,0,0,3,0,0,2,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
